Time,Vehicle ID,X Coordinate,Y Coordinate,Tile Name,Probability,Is_Update,Valid_From,Valid_Till,Size,time_to_voxelize
15,9,92.3925,-152.972,/home/sayon/autoware_map/town01/splitted/5_89_-156.pcd,0.0083333333333333,0,15,501.0,0.062204360961914,0.0017039775848388672
16,0,1.97,-143.117,/home/sayon/autoware_map/town01/splitted/4_-2_-143.pcd,0.0082644628099173,0,16,501.0,0.1974143981933593,0.002705097198486328
16,1,89.3793,-126.092,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd,0.0163934426229508,0,15,501.0,0.1878166198730468,0.002659320831298828
16,10,92.3838,-87.6382,/home/sayon/autoware_map/town01/splitted/5_89_-91.pcd,0.008130081300813,0,16,501.0,0.051034927368164,0.0015709400177001953
16,11,88.4041,-230.94,/home/sayon/autoware_map/town01/splitted/4_73_-234.pcd,0.0161290322580645,0,15,501.0,0.2021751403808593,0.0027129650115966797
16,12,368.163,-326.61,/home/sayon/autoware_map/town01/splitted/5_361_-326.pcd,0.008,0,16,501.0,0.050058364868164,0.0015616416931152344
16,13,112.08,-199.141,/home/sayon/autoware_map/town01/splitted/3_104_-221.pcd,0.0238095238095238,0,14,501.0,0.9038810729980468,0.008301258087158203
16,14,158.03,-38.8983,/home/sayon/autoware_map/town01/splitted/5_151_-43.pcd,0.0236220472440944,0,14,501.0,0.0572757720947265,0.0016067028045654297
16,15,92.389,-114.74,/home/sayon/autoware_map/town01/splitted/4_89_-117.pcd,0.03125,0,11,501.0,0.1932029724121093,0.0026962757110595703
16,2,154.022,-45.099,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd,0.0155038759689922,0,15,501.0,0.047769546508789,0.001558542251586914
16,3,192.471,-129.455,/home/sayon/autoware_map/town01/splitted/4_182_-130.pcd,0.0076923076923076,1,16,18.689266021519565,0.2171745300292968,0.0028922557830810547
16,4,129.214,-330.59,/home/sayon/autoware_map/town01/splitted/2_73_-376.pcd,0.0381679389312977,0,12,501.0,2.033933639526367,0.018292665481567383
16,5,334.723,-293.501,/home/sayon/autoware_map/town01/splitted/5_330_-293.pcd,0.0075757575757575,0,16,501.0,0.0460453033447265,0.0018913745880126953
16,6,236.278,2.04,/home/sayon/autoware_map/town01/splitted/3_228_-4.pcd,0.0150375939849624,0,15,501.0,0.5005149841308594,0.0048732757568359375
16,7,2.02,-245.816,/home/sayon/autoware_map/town01/splitted/4_0_-247.pcd,0.0149253731343283,0,9,501.0,0.1740531921386718,0.002521514892578125
16,8,334.74,-263.383,/home/sayon/autoware_map/town01/splitted/5_330_-267.pcd,0.0074074074074074,0,16,501.0,0.0453128814697265,0.0015223026275634766
16,9,92.3902,-142.676,/home/sayon/autoware_map/town01/splitted/5_89_-143.pcd,0.0073529411764705,0,16,501.0,0.0625553131103515,0.0017006397247314453
17,0,1.96,-128.673,/home/sayon/autoware_map/town01/splitted/5_-2_-130.pcd,0.0072992700729927,1,17,47.64642508153285,0.0581302642822265,0.0016324520111083984
17,1,89.3795,-126.092,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd,0.0217391304347826,0,15,501.0,0.1878166198730468,0.002666950225830078
17,10,92.3815,-75.768,/home/sayon/autoware_map/town01/splitted/4_89_-78.pcd,0.0071942446043165,0,17,501.0,0.2699394226074219,0.003173828125
17,11,88.4059,-240.303,/home/sayon/autoware_map/town01/splitted/4_73_-247.pcd,0.0071428571428571,0,17,501.0,0.2462425231933593,0.0030808448791503906
17,12,361.712,-326.61,/home/sayon/autoware_map/town01/splitted/5_361_-326.pcd,0.0141843971631205,0,16,501.0,0.050058364868164,0.0015821456909179688
17,13,117.724,-199.141,/home/sayon/autoware_map/town01/splitted/3_104_-221.pcd,0.028169014084507,0,14,501.0,0.9038810729980468,0.00829315185546875
17,14,158.036,-34.683,/home/sayon/autoware_map/town01/splitted/5_151_-37.pcd,0.0139860139860139,0,13,501.0,0.043039321899414,0.001451253890991211
17,15,92.3887,-113.301,/home/sayon/autoware_map/town01/splitted/4_89_-117.pcd,0.0347222222222222,0,11,501.0,0.1932029724121093,0.0026702880859375
